('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'blend', 'mating_pool_factor': 0.6577990136697419, 'scale': 0.02468588132911425, 'elite_rate': 0.3121946320923225, 'mutation_rate': 0.7816660364111881, 'distribution': 'levy'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'single', 'mating_pool_factor': 0.5714344689754269, 'scale': 0.7683066711961389, 'elite_rate': 0.784139002392815, 'mutation_rate': 0.3603467709747875, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'cost', 'crossover': 'blend', 'mating_pool_factor': 0.166073081157104, 'scale': 0.2724176275384564, 'elite_rate': 0.7089724697421886, 'mutation_rate': 0.1171555536564366, 'distribution': 'levy'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'uniform', 'mating_pool_factor': 0.6104604149358515, 'scale': 0.7322011341126932, 'elite_rate': 0.19263611328997626, 'mutation_rate': 0.5502401626368111, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'single', 'mating_pool_factor': 0.45592974438889877, 'scale': 0.045914135791094504, 'elite_rate': 0.7241026061889332, 'mutation_rate': 0.2895744609006906, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'cost', 'crossover': 'two', 'mating_pool_factor': 0.79522617757023, 'scale': 0.7944029514650276, 'elite_rate': 0.5993860537503412, 'mutation_rate': 0.7614215345572279, 'distribution': 'uniform'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'blend', 'mating_pool_factor': 0.529344101026263, 'scale': 0.34416194545733986, 'elite_rate': 0.04971063888440842, 'mutation_rate': 0.4711805865780666, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'two', 'mating_pool_factor': 0.4003139208177394, 'scale': 0.9779554164882429, 'elite_rate': 0.7176582889478205, 'mutation_rate': 0.8826019233053239, 'distribution': 'gaussian'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'uniform', 'mating_pool_factor': 0.6864823169489247, 'scale': 0.8007268283351245, 'elite_rate': 0.211378674115748, 'mutation_rate': 0.5878903831612167, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'blend', 'mating_pool_factor': 0.6493211564112114, 'scale': 0.4811431935891886, 'elite_rate': 0.6534468507082489, 'mutation_rate': 0.6776593052958058, 'distribution': 'levy'}, 'none')
('genetic_algorithm', {'pairing': 'even-odd', 'crossover': 'blend', 'mating_pool_factor': 0.26178335695710564, 'scale': 0.9956432294893127, 'elite_rate': 0.46175880234458067, 'mutation_rate': 0.7495457564652485, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'two', 'mating_pool_factor': 0.7184869674630393, 'scale': 0.8978901746885679, 'elite_rate': 0.044611873182263825, 'mutation_rate': 0.8142228995638311, 'distribution': 'levy'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'uniform', 'mating_pool_factor': 0.8338511995095789, 'scale': 0.7420907938011947, 'elite_rate': 0.7786449234198413, 'mutation_rate': 0.12567402318328455, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'even-odd', 'crossover': 'uniform', 'mating_pool_factor': 0.813133989734058, 'scale': 0.026401553295502644, 'elite_rate': 0.7988000566351837, 'mutation_rate': 0.3759734049629079, 'distribution': 'levy'}, 'none')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'two', 'mating_pool_factor': 0.68078138725498, 'scale': 0.15250191661883508, 'elite_rate': 0.2917383399870555, 'mutation_rate': 0.5336321088743156, 'distribution': 'uniform'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.5166881343042141, 'scale': 0.8422544831344311, 'elite_rate': 0.2876260580810813, 'mutation_rate': 0.38132229322542655, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'two', 'mating_pool_factor': 0.3463854104162004, 'scale': 0.12011108705266153, 'elite_rate': 0.5404977798276058, 'mutation_rate': 0.44273455986079047, 'distribution': 'uniform'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'uniform', 'mating_pool_factor': 0.8993828850776261, 'scale': 0.1664519416517277, 'elite_rate': 0.5378327578081424, 'mutation_rate': 0.7251141317139181, 'distribution': 'gaussian'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'two', 'mating_pool_factor': 0.5963966642789439, 'scale': 0.683337152045439, 'elite_rate': 0.8087278467017806, 'mutation_rate': 0.23548070181307396, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'blend', 'mating_pool_factor': 0.24765245292346527, 'scale': 0.7546923696386721, 'elite_rate': 0.1816006883527754, 'mutation_rate': 0.2758166390562269, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'blend', 'mating_pool_factor': 0.21931092093034452, 'scale': 0.45476800515340904, 'elite_rate': 0.6346471076468702, 'mutation_rate': 0.3373061556832666, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'uniform', 'mating_pool_factor': 0.24463092417233143, 'scale': 0.48231682118486746, 'elite_rate': 0.31650435078960454, 'mutation_rate': 0.705551466684022, 'distribution': 'gaussian'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'two', 'mating_pool_factor': 0.6394494494193891, 'scale': 0.6957761047956241, 'elite_rate': 0.7247643520128063, 'mutation_rate': 0.1884751441662323, 'distribution': 'levy'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'blend', 'mating_pool_factor': 0.7360696475188465, 'scale': 0.6301328136548396, 'elite_rate': 0.31549739846203534, 'mutation_rate': 0.7370140696716646, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.826159454260262, 'scale': 0.9942915110432681, 'elite_rate': 0.1291187514702686, 'mutation_rate': 0.47391126044844134, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'blend', 'mating_pool_factor': 0.2917337861319419, 'scale': 0.5649563806494732, 'elite_rate': 0.5393051771033496, 'mutation_rate': 0.7931479955491144, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'blend', 'mating_pool_factor': 0.8793831958678384, 'scale': 0.45066705524283945, 'elite_rate': 0.8292892281395683, 'mutation_rate': 0.6795033835647051, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.3428772552545475, 'scale': 0.2666577553174877, 'elite_rate': 0.4848997907420521, 'mutation_rate': 0.2810178810098942, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'blend', 'mating_pool_factor': 0.30309901849448045, 'scale': 0.9080233635638815, 'elite_rate': 0.7397461521079928, 'mutation_rate': 0.4569632824847255, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'uniform', 'mating_pool_factor': 0.8280353918167973, 'scale': 0.9347466337439926, 'elite_rate': 0.7420099185931883, 'mutation_rate': 0.7548687217144814, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'two', 'mating_pool_factor': 0.5991717717120338, 'scale': 0.07443467802158803, 'elite_rate': 0.5325686074411039, 'mutation_rate': 0.8402649522435723, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'two', 'mating_pool_factor': 0.7819019614547726, 'scale': 0.4432294254874899, 'elite_rate': 0.35969277104575, 'mutation_rate': 0.1164907954345486, 'distribution': 'uniform'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'blend', 'mating_pool_factor': 0.4320027558854468, 'scale': 0.7365315979177398, 'elite_rate': 0.5906708759118164, 'mutation_rate': 0.36512333902644545, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'single', 'mating_pool_factor': 0.150843445612405, 'scale': 0.6213948016003815, 'elite_rate': 0.5705568740865221, 'mutation_rate': 0.6264425350125034, 'distribution': 'levy'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'two', 'mating_pool_factor': 0.670724934942293, 'scale': 0.6509289610349507, 'elite_rate': 0.33724203876690484, 'mutation_rate': 0.2630906178367879, 'distribution': 'gaussian'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'two', 'mating_pool_factor': 0.7049597947200761, 'scale': 0.8222636502911943, 'elite_rate': 0.6042977207775747, 'mutation_rate': 0.6972319490072979, 'distribution': 'uniform'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'two', 'mating_pool_factor': 0.7885329712703484, 'scale': 0.5934338162121284, 'elite_rate': 0.827053477537704, 'mutation_rate': 0.17674191713174597, 'distribution': 'uniform'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'blend', 'mating_pool_factor': 0.8933104552952741, 'scale': 0.45032143658616625, 'elite_rate': 0.2266794960098393, 'mutation_rate': 0.7542799769221232, 'distribution': 'levy'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'two', 'mating_pool_factor': 0.4496746811183041, 'scale': 0.4058962065133355, 'elite_rate': 0.7834213593396252, 'mutation_rate': 0.32132715279038165, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'single', 'mating_pool_factor': 0.8224506321655991, 'scale': 0.5549258529165487, 'elite_rate': 0.340985193279542, 'mutation_rate': 0.6353322492358425, 'distribution': 'levy'}, 'all')
('genetic_algorithm', {'pairing': 'even-odd', 'crossover': 'uniform', 'mating_pool_factor': 0.14444364606362148, 'scale': 0.35449332616930385, 'elite_rate': 0.6343009609670945, 'mutation_rate': 0.6219200268964092, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'blend', 'mating_pool_factor': 0.16759550253888172, 'scale': 0.2199477410953832, 'elite_rate': 0.8316499494206521, 'mutation_rate': 0.6351138864227369, 'distribution': 'uniform'}, 'metropolis')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'blend', 'mating_pool_factor': 0.8918157449591431, 'scale': 0.16026082656938198, 'elite_rate': 0.5881151247517725, 'mutation_rate': 0.7069103707750435, 'distribution': 'levy'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'random', 'crossover': 'uniform', 'mating_pool_factor': 0.3105246028697115, 'scale': 0.2755717354927069, 'elite_rate': 0.06661429240584109, 'mutation_rate': 0.22631563608705807, 'distribution': 'uniform'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'blend', 'mating_pool_factor': 0.6384141931039822, 'scale': 0.6768290428735992, 'elite_rate': 0.8438401664872766, 'mutation_rate': 0.7991767491475994, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'single', 'mating_pool_factor': 0.20029225296207637, 'scale': 0.3476776879204553, 'elite_rate': 0.5717421003020915, 'mutation_rate': 0.39589198007297777, 'distribution': 'uniform'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'blend', 'mating_pool_factor': 0.4849680299822753, 'scale': 0.38577539980728376, 'elite_rate': 0.2889901806762725, 'mutation_rate': 0.6446160853706424, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'blend', 'mating_pool_factor': 0.8855961927379683, 'scale': 0.3595101266077353, 'elite_rate': 0.20567477392249245, 'mutation_rate': 0.5391972865603119, 'distribution': 'levy'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'single', 'mating_pool_factor': 0.49214805184936694, 'scale': 0.923940349315986, 'elite_rate': 0.6943582928187315, 'mutation_rate': 0.4901911772360412, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'even-odd', 'crossover': 'single', 'mating_pool_factor': 0.6436590624324535, 'scale': 0.2956258267710378, 'elite_rate': 0.494891848740627, 'mutation_rate': 0.808174838087944, 'distribution': 'levy'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'uniform', 'mating_pool_factor': 0.7061978281572462, 'scale': 0.3663773414758706, 'elite_rate': 0.38206251802540897, 'mutation_rate': 0.30059827796306016, 'distribution': 'gaussian'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'blend', 'mating_pool_factor': 0.7465075573430074, 'scale': 0.07410052076755524, 'elite_rate': 0.6194504737927968, 'mutation_rate': 0.4370769010825737, 'distribution': 'uniform'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'cost', 'crossover': 'two', 'mating_pool_factor': 0.6081877067854986, 'scale': 0.7573414776857207, 'elite_rate': 0.48364559360840215, 'mutation_rate': 0.6936978018969124, 'distribution': 'uniform'}, 'all')
('genetic_algorithm', {'pairing': 'even-odd', 'crossover': 'blend', 'mating_pool_factor': 0.8840123683201234, 'scale': 0.6572809830347335, 'elite_rate': 0.14623378111488786, 'mutation_rate': 0.4034202352382511, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'blend', 'mating_pool_factor': 0.7159620950419437, 'scale': 0.8276580562507583, 'elite_rate': 0.4367615853365943, 'mutation_rate': 0.24867488757375206, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'two', 'mating_pool_factor': 0.6446674750794099, 'scale': 0.9066231863784721, 'elite_rate': 0.5229305617530139, 'mutation_rate': 0.8999289978004933, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_100', 'crossover': 'blend', 'mating_pool_factor': 0.38975811969005925, 'scale': 0.22864218692505675, 'elite_rate': 0.6369498704100478, 'mutation_rate': 0.2114691214931731, 'distribution': 'uniform'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_3_100', 'crossover': 'blend', 'mating_pool_factor': 0.14757035226736437, 'scale': 0.5730472863497538, 'elite_rate': 0.636296050501658, 'mutation_rate': 0.5588141251675037, 'distribution': 'levy'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.5732373493992198, 'scale': 0.19867297609483403, 'elite_rate': 0.8183410251903492, 'mutation_rate': 0.7870605994926655, 'distribution': 'levy'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'single', 'mating_pool_factor': 0.6660219831178434, 'scale': 0.6223052545053085, 'elite_rate': 0.7688910979569057, 'mutation_rate': 0.1033846419720316, 'distribution': 'gaussian'}, 'greedy')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.48077657661617457, 'scale': 0.8293682412346917, 'elite_rate': 0.2802523573959928, 'mutation_rate': 0.3008402175994246, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'two', 'mating_pool_factor': 0.7375674831240587, 'scale': 0.9553758612367205, 'elite_rate': 0.6644469980890283, 'mutation_rate': 0.7100009984853565, 'distribution': 'uniform'}, 'none')
('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'blend', 'mating_pool_factor': 0.3715236793035851, 'scale': 0.4401373955301302, 'elite_rate': 0.13415821875456327, 'mutation_rate': 0.2586575387694514, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'blend', 'mating_pool_factor': 0.37219816598035516, 'scale': 0.7065533529406495, 'elite_rate': 0.15472965222472024, 'mutation_rate': 0.22886347054475978, 'distribution': 'gaussian'}, 'all')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'blend', 'mating_pool_factor': 0.8136825290806516, 'scale': 0.9194828349191188, 'elite_rate': 0.48110293643851754, 'mutation_rate': 0.580726086005379, 'distribution': 'levy'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'two', 'mating_pool_factor': 0.5895795449002218, 'scale': 0.7803975453731299, 'elite_rate': 0.803950850924669, 'mutation_rate': 0.295249949308126, 'distribution': 'levy'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_3_75', 'crossover': 'blend', 'mating_pool_factor': 0.3863830410073642, 'scale': 0.8668729141872263, 'elite_rate': 0.24415351089695392, 'mutation_rate': 0.6707614854019802, 'distribution': 'levy'}, 'metropolis')
('genetic_algorithm', {'pairing': 'rank', 'crossover': 'uniform', 'mating_pool_factor': 0.8627229851629151, 'scale': 0.5311158829954196, 'elite_rate': 0.30886327117297835, 'mutation_rate': 0.36129950199929817, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_2_75', 'crossover': 'blend', 'mating_pool_factor': 0.2752403447759071, 'scale': 0.8851861231511102, 'elite_rate': 0.19632684550845783, 'mutation_rate': 0.8127631061716151, 'distribution': 'levy'}, 'probabilistic')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'two', 'mating_pool_factor': 0.10399796084386279, 'scale': 0.28874252015350166, 'elite_rate': 0.4465348333386446, 'mutation_rate': 0.2574642444539283, 'distribution': 'uniform'}, 'greedy')
('genetic_algorithm', {'pairing': 'tournament_2_50', 'crossover': 'uniform', 'mating_pool_factor': 0.8044068006149466, 'scale': 0.8190788315746723, 'elite_rate': 0.29400199030001944, 'mutation_rate': 0.11924960046508473, 'distribution': 'gaussian'}, 'metropolis')
('genetic_algorithm', {'pairing': 'tournament_3_50', 'crossover': 'linear_0.5_0.5', 'mating_pool_factor': 0.5595534615798398, 'scale': 0.3705634004755848, 'elite_rate': 0.6240381580952211, 'mutation_rate': 0.652849900808914, 'distribution': 'gaussian'}, 'all')
